"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5"
7,-283.193683587864,264.109009737427,329.518060193776,-100.661420225594,385.790512126404
3,-348.092038828258,-503.173439305324,3.96260298968191,-595.663780326797,-240.198217176572
3,-226.493989198747,-148.845714192587,129.912657118444,-764.324011692196,-855.23220225757
6,356.720369468393,-122.291693507045,308.52695330855,324.713686919479,391.772657749866
2,1008.99895513654,-220.870267306408,1015.14561392156,441.206386889189,-600.724667976977
9,-101.787943102006,232.59259854089,-388.066126345276,741.236869874104,372.83239989346
4,220.661391961532,176.407956919636,-404.543595954289,558.888230974107,272.786746008075
7,-223.035906600379,891.245289468503,270.45101114626,-544.477059555492,385.591421714316
9,-158.460174598417,317.729241470704,-102.675878701892,131.135194041227,-61.4283329937642
8,-469.588268661694,-779.12411341529,484.071620184056,-269.150312614537,-252.86455979077
3,847.054893003788,-965.555518805816,-208.865481216467,-512.083180167692,-340.547550939823
0,964.094458429601,-293.62968590752,-585.566180719218,311.184259446887,388.017746568447
3,-43.1332634040287,-460.435717323267,282.356918509053,-494.675243319021,-585.393506388281
3,-172.406651196376,-365.148486992477,-212.748444782861,-1072.12748414609,-408.746142553062
7,-22.3192460040902,749.038873565323,300.146627570427,139.996293136406,275.891850678136
5,-523.760742544319,156.61945696839,386.089724463929,-91.5697729626516,353.849350419925
0,924.820248125632,6.67815145716438,77.9371287692009,-62.9146527298114,65.4886515646131
2,-176.954856417184,-1044.48240495027,-325.418460742759,472.959439542724,-248.224465320422
3,-37.4503261196172,-678.93132828637,-832.380084130887,161.271395656389,34.0292940411168
8,170.241771834259,-162.18053976649,-624.014506617826,-10.9072291025801,-826.602813801836
2,-436.452297216831,-475.571077301894,227.004132983745,612.040340716711,-39.1868518071749
0,1499.8531649769,-78.9056441120317,24.6346590731776,-488.636835339887,5.26614618989837
3,-238.659660299126,-370.480123976171,-979.116911290972,-195.501496193937,-93.8624855675584
8,-413.613826926302,-323.667467367553,491.622610419895,-309.680381581965,40.6141791717331
5,165.850899263565,-117.903218950076,-864.438000757714,154.250238728282,-6.42406733058454
2,-397.082773302471,-349.086838310709,99.858710787555,778.348956988199,-311.038782747843
4,-438.593350000293,-102.403157371043,388.527722158099,167.201360614423,-253.792803576253
0,272.640741521074,41.539935182019,782.869401066578,-352.257354655415,421.883346541228
4,-76.4497190794062,572.064922189751,373.274628583748,486.270257674628,152.345862409321
8,-136.088287656038,-216.281687744815,-576.778726545294,-308.176197644396,-657.080681452204
9,-401.470156209935,540.311037872089,551.178093158625,-482.68610212661,-173.597377315471
6,97.8088450474461,318.365601898314,291.083618514229,835.227735575093,-345.123351401358
6,-48.8224868860451,197.707009308313,515.730848280329,549.503197986351,30.9869988064953
3,239.605241776778,-257.664180865973,672.312572124986,443.333089094622,390.710270021812
0,634.784450351315,-147.082005012695,-254.996344252115,89.2331544996251,469.028708887034
0,1562.53613555832,646.186395682587,659.263363079148,506.966599733787,147.554042680823
2,-148.495415894866,46.2473448851748,284.17172612134,359.750766378289,-119.041964631754
9,-108.481992670087,478.98974989748,873.999962888767,-411.605910189221,-277.728701932047
2,208.151324305822,-107.172806360564,105.530088951767,620.120859872945,-572.960860106285
4,-588.532880622782,285.538117370721,263.14806407092,-3.13175805836159,-175.299248273993
4,-347.85672209542,419.356793168153,-384.790802901149,366.45412690219,134.739555856167
8,-62.9634247048862,-368.726352893789,376.108127635735,-618.116896720451,-449.186207907014
8,-103.669404913941,-626.570995928749,-401.78721942041,75.6367518637988,-380.124902729539
6,-288.974763737456,-11.2152083454855,382.682207032664,390.306740167922,-689.554519676293
5,-103.594602218391,-406.076089318253,23.8313366176887,-112.277673393109,184.030785384552
9,-368.838153709334,547.627811821452,-421.324311567493,31.2743114978831,-91.3180569242659
8,149.352331490184,508.626254558442,-23.8620919696474,246.313167649896,314.087555106203
2,219.727002235087,-84.7956080023606,841.734880488706,317.100882223516,-315.878235637297
9,-536.20253348974,507.021316410447,-150.723422545293,-554.676965750812,66.8115055484391
2,-178.032077012789,313.608300337917,-193.943715750528,668.28151446163,-499.332467237998
8,-123.238700278935,-461.208126515914,-230.359324096857,-57.9568817128062,-716.986998780513
6,89.2343566379716,51.2431874739697,-153.078035026431,742.642118801716,-253.174407022606
0,-15.1953922041581,56.7619065834295,-648.609181463809,163.953239010704,68.9811663952714
7,-427.930219914557,726.266719928958,-437.826722043054,-143.65887022852,296.103541509407
4,-590.607908240708,322.596498224829,-114.203402024795,309.883658052756,-67.3101031000171
8,547.978304162035,-120.893249131192,288.891520744039,-410.829617842327,-645.613096469055
0,616.383822611104,-38.5836185537345,394.85001185619,-496.54028203693,177.330828631563
5,652.848596836143,-823.833418467471,-500.330671839288,-330.932265299048,-312.933095492937
5,-293.395738272715,226.223024625145,39.0831900523624,-611.553419697422,378.836743845642
5,314.506236803298,198.72282353937,583.661964170185,-478.544877806749,194.142911342782
6,-39.0769002063775,52.8859100172893,229.744661910565,149.003263396265,-235.964837618142
3,364.183254294972,-40.4609809420955,-757.541237091133,-439.138745383274,-180.630827002115
5,200.64501943095,-405.660837080945,-170.643339865081,-404.163206783216,1.72392494441118
3,-256.190405442203,-39.7090256130953,750.173361984579,-333.70951866883,-30.0174509256444
0,118.101335377313,250.691406122503,-168.662942535139,22.9708947274665,-76.8103246541268
9,-400.808090007392,547.349554407845,-329.536275968062,354.230777715646,34.4963433689239
6,515.005501652579,237.000477492691,193.086200643038,935.748697525503,-197.580709962099
0,796.028342957169,-119.376124958027,-128.303194254656,48.7434505486837,-12.9508141496645
5,672.851981174778,-584.904021182137,-683.530602832196,125.871669312578,-37.8995081074457
5,-167.870054920938,-279.91159241965,383.444706172564,-328.762194241023,423.337276663813
9,-536.0944663715,613.965324398448,406.435387344042,-466.708468587139,-175.859717801567
0,1015.17220792914,185.730973023609,1275.37689766408,-616.540008104623,-166.853931821289
5,878.302944807063,-298.542387787135,31.3342855748002,-209.131911880512,-233.931934427142
0,1505.50277165994,-277.193556185173,-712.560245367395,-233.095202612996,723.097529337895
3,-227.887024826105,-794.094219514356,-849.951041904236,-148.588804474234,-195.897819505757
1,-924.740885948912,-489.982473074918,133.659570021953,76.2698186907472,245.305620447752
7,-487.278167398236,87.1916799937248,172.997712932895,-14.1455229409265,-275.957218785102
7,207.270762667558,384.159718675732,-642.668536470134,559.33212078598,956.039334603572
6,629.650457304799,374.10743632645,736.470171175483,547.001068681409,368.959579316269
2,-12.2108162190855,-560.213825653578,-238.369720176128,483.770594532958,-667.052517866358
7,-170.501698597171,991.855255192176,-273.081042588434,-482.188538956942,257.811788012706
6,78.0959537882278,-23.7079733620797,751.000982767735,440.938016043796,-430.611442880947
0,1256.04497043623,-103.580360306701,-327.073805711192,-92.4379993973723,469.641098476095
0,1091.2215771373,-136.185626817432,-96.0054983184882,622.577061289406,-94.5210343826701
5,-367.785922032753,-253.007358787012,286.973494508721,-652.957289914726,203.008243643986
9,-329.512362970634,605.779323896713,-67.3795192954544,-502.459080537358,120.005215065083
1,-719.333179476842,-817.037026987071,225.26062480172,104.747712808865,76.7816306402586
7,-291.560705167207,1038.84098982365,-212.131996574448,-500.763005189226,344.699407112543
1,-797.027743885517,-62.0516070026198,-193.823463518469,19.7506114901085,479.075956821757
5,927.26156698063,411.610901819443,-346.222401460637,-938.746619710409,-516.886652716179
7,-410.164281268986,283.546862993293,384.825557033901,-173.891754963568,104.767242173461
9,-493.345037283662,490.020601628686,-295.755010799598,200.749469753809,94.9134824675654
9,-349.87131678664,631.049108729262,-28.3808080976676,-264.774454150268,-250.250189174335
6,979.062496969925,-2.38466526360233,723.036381662157,601.237932667719,-337.397690282684
2,-271.422802081008,-746.333764282074,-131.444933311906,270.677982977209,108.202088480137
4,284.806892036241,918.805799848473,-294.955464470887,123.811661991379,-148.847811103125
6,989.909406621476,292.285093974398,399.109321746399,873.868327215796,-551.555618651512
3,-192.902708992832,-397.608624094996,-900.246958836523,-359.060890520175,-353.395873258382
1,-1007.31335503144,-344.000917575952,27.8039617282023,123.047469599616,393.352653185568
2,42.6867821447657,-181.492291254496,145.008700494219,633.630249547023,-398.118920898032
3,799.549807108287,-187.707143917153,-726.978027185984,-799.523776972309,-940.202974108796
2,180.797533414016,-169.797287838131,621.17801785933,817.499269188019,-808.231667851839
1,-983.582347649195,-598.828402296122,153.163240303283,33.3229376597406,205.831244611804
3,269.505406955068,-776.906398632137,-739.89497757638,-616.410358536148,-140.310810006519
4,-151.964692597276,459.251161812217,-738.311039810842,270.252177761801,153.206861116019
2,592.46032677255,-238.578572931677,868.440963897085,336.902237660913,-860.895502787802
1,-566.732806339162,-536.788181296454,406.300856888902,159.829493945473,-240.13734085048
6,501.127931674243,-135.330502318608,241.783614349849,94.5164904777212,-689.715507379134
4,436.662578844827,821.280327878086,277.05591011503,274.50989424563,-667.46065203064
0,1000.31672544857,-86.526836459815,-260.372326388251,-428.399240773709,570.288455548674
3,-104.220997805845,-620.41185699222,-818.99615397651,312.942814545707,-467.70263524394
0,1085.11225109934,-379.299376515699,141.155927426283,-214.875457083848,-431.051560512803
8,129.370450178729,339.064428685093,53.5083032142423,-94.6496314058573,32.4388457129957
1,-807.561220328236,-653.150480356196,98.5538828560548,300.876740290065,294.716587913567
0,799.127773985713,319.817878823501,1085.22711266246,148.628666040757,707.128712480337
7,-543.601192915605,741.408581208329,-128.266978727257,-396.868381641528,294.12281191009
7,-239.244477991078,532.456017983189,456.654427635565,-394.82641816514,67.4685731115638
1,-1019.2945305725,-268.25145592143,27.0272827234679,85.981309057245,404.126714517984
2,612.485735799157,1.3152718091333,184.028987590738,399.404297538082,105.975228139297
5,-64.5950440316063,15.7587639970142,172.896926846548,-504.227705680718,422.549307176017
0,1269.74411220745,-220.370960518,-228.684895997002,-174.311107027535,797.666459160281
4,196.622605330199,907.682674816606,-237.936437099681,237.406220802201,225.94337114882
4,-99.6006319813302,731.905491473064,-122.325000842435,265.288363704657,26.6273848611189
3,-162.756503791997,-606.024554634643,-1017.94695852609,-75.8623871434062,-138.333460320867
8,-49.2171996083634,204.835388778936,-148.583382545987,-447.931533937158,-718.962978175862
2,397.597036595094,-528.612047339065,83.6159471448466,901.9665776298,-1318.52071281921
2,269.715103605301,-15.6985787061806,684.742116282797,243.979088931149,-246.811039363682
9,254.370544109789,1026.83764631102,-424.870331969777,176.567235582388,-614.407253206397
4,-223.946289625053,509.674896435615,224.758381258653,353.436894417239,-238.855467950111
4,399.388274337237,1087.45106016659,701.224247213461,-446.085790961415,-14.4718843592953
3,-86.5880323006206,-339.948583850593,-387.18549398002,-194.24117998209,213.296532325545
8,301.017752432062,-402.296297724389,-729.432489987586,-24.6743671413968,-724.267300057736
0,790.448211206428,-378.382198063417,122.415541474355,-187.791142277213,647.932234707655
0,1149.79525269309,126.784315673308,253.576481595731,433.165866198078,793.614883444362
8,-78.4404410158927,-14.4638738388059,639.652062009662,-778.047214383313,-163.308198979657
9,-362.621821181942,309.636438471341,-281.883858677912,319.273137903958,-223.267473048463
3,41.8997619164209,394.349634716296,37.8584953009848,-698.731836216656,-470.26225885135
9,-299.737012122874,507.576803009202,275.094252706226,-668.837437628621,-151.260180193553
5,-263.758741468412,-126.33412109466,342.563970083408,-401.643550694815,623.739162163435
4,-170.052703629365,696.381823909358,-377.102868859431,524.36116882188,-171.883844735281
1,-824.802429349969,-104.403692370858,-144.345113917163,-178.379057486696,267.874413237168
5,-342.948912515071,-312.035411497967,563.189023061589,-265.961422696169,125.628154077406
6,1000.95017114463,-119.862728470106,1244.17739393259,202.455020731053,22.7004898341387
9,782.021260974443,633.331624889982,437.278194571192,-23.8303605106058,-331.8744692209
2,-402.042576790216,-76.6291183549465,-24.330332485044,63.6317150020171,-105.625882748736
9,-417.696202458188,615.769949759341,-115.331727917413,162.897348561207,44.6982896520444
8,32.3042765509536,-353.801253051671,-319.386605418668,-228.751734742531,-712.082895138789
4,-269.370678118919,139.284240469013,126.694392401562,74.6966446006823,-33.6665457865725
3,219.5117973005,-783.942665727191,-883.865151493055,-31.4885022783399,-200.559283713337
3,401.007264444466,-988.432842706274,-877.845344325296,-229.50513465346,-189.277071362522
8,-291.435351795838,-441.812535194708,-390.370703556359,-360.260604546993,-362.86273071649
2,655.862595325103,289.358865271587,417.060644205787,458.862300713256,-507.025341814969
6,638.61065323022,120.252408897548,-38.3865617252363,40.3855930153342,-998.783337588263
8,418.721255538769,-264.817662017177,-940.685890776143,-136.475263586735,-944.122420593417
9,-522.834060491799,706.734732799464,-38.3613580498756,-527.260272603744,-348.404782683636
6,720.938521753779,-334.349190186941,980.080618689506,-111.691153719353,-694.644746549726
2,138.939722579251,-50.1384756640782,826.533484773095,368.561012454984,86.0217219947934
1,-865.527042676873,-854.315390372071,366.64129721167,6.3844051610933,-257.495687773129
2,508.99019850608,9.40885613285516,877.174101851294,386.918638232584,94.3823734299309
3,249.392140252478,-526.219361653124,-705.912567599547,-419.362317185027,129.213720250726
2,548.224007126199,-66.5451995168573,-162.662604891439,280.596270486237,-127.809234096567
6,83.9853711475422,228.543002703748,308.905034823803,508.817894747645,-265.528239216573
0,1256.11218269001,-582.826467207987,-542.458773186421,496.204725578178,643.885243752148
0,1928.75390169511,-318.78768055499,84.2860523618536,-96.2348012440855,95.326272491283
1,-949.916535749896,-393.129236038884,7.73769450582176,195.271089457224,547.797140954602
2,84.9688338645333,294.228359928293,289.3854221249,505.37031599225,-538.195840658508
0,1202.25478875518,-201.01250920824,581.030477266265,-836.941328112102,834.829472022133
0,1230.01460017714,-128.240332848147,462.193857500839,-307.573161325911,797.675564423159
1,-851.568831967338,-197.012670662768,-113.774465492873,135.816633941548,559.436627121317
5,-31.7131310085359,-6.55237342300195,171.05699081607,-505.212670778642,391.488346578836
7,-149.136878838399,762.240029560812,23.160185663302,-195.892501445883,376.040831072583
5,545.057484487864,-321.967097583458,-570.113349061133,-693.573140507712,-182.321735663664
7,-174.294118734035,935.786915602527,43.7950860968283,-536.919275576977,424.627898641792
2,200.869332632263,-1026.87188526252,124.340445387011,279.373280734163,-60.1250392181605
5,519.404394580963,-271.223356240465,-224.466242082661,-431.513144335383,-503.288531550434
0,485.188349457545,9.81072456972091,-520.882321836597,328.011738977455,289.149019313842
8,171.84327886624,-209.356560335185,-570.145798874167,239.585965383709,56.501934899964
2,439.788049618262,-1162.79262063986,78.8306592735608,408.562923201605,-224.259480895751
9,-69.8162216083955,431.457230662407,-736.837946572802,503.521810434815,-53.8868074227094
7,-468.541738907553,655.795666297974,-372.299566481072,10.3005648721689,513.582199454687
6,-285.566216435125,-272.382562515273,177.398826563609,293.54286682531,84.8345362371642
7,-608.723767207993,-139.13510180179,200.087645826829,-29.5811927915826,23.3153152197043
7,-233.75092301863,700.719890341208,529.026508259667,-484.092530276489,364.444930836309
2,-157.980667695762,386.370019265695,65.7760227078672,598.00285067054,-116.05970916568
8,86.0484887835202,156.598515074485,-569.031172232616,291.413566001372,-259.712577154634
4,458.577544602968,1005.83521999895,112.210396873757,357.955973887467,136.606603233127
6,186.896064659191,-525.058660710763,681.876444960293,492.953750401301,11.165642317859
5,706.73238087393,-504.139130099242,-981.188961785681,259.496153275787,-236.800586026238
9,1409.49340326836,-25.2162259256468,147.620035178149,-662.033986081211,-449.681653325575
5,6.6194457477459,410.631712522409,-1.46093821845459,-415.019148770931,171.216880701068
9,-497.055707494658,680.670218108778,-390.254400653178,-154.333044981744,-105.588522074766
7,-106.968082557233,849.977387646653,-660.442439431934,-182.078016192384,55.6209342979657
0,538.989709166273,-205.44310018697,-749.908038411375,-40.588905584535,695.020601970894
5,392.171312592245,-286.048053981928,329.359171024399,-664.683250631082,-42.3811264354737
3,-346.317159285592,-689.987687971146,-53.8783633933766,-110.880493020407,189.885920992082
9,-601.212111981749,106.242628116293,-360.688724997352,357.800730516372,210.115687044423
3,491.502919257206,-758.540928668549,-1121.36201045274,-347.641106051909,-373.019918933095
8,-314.564915043577,-643.351767804479,-233.828320242353,-69.2697319785673,31.8541487276843
8,186.088435742669,-246.117347735871,104.941262643406,-705.483346815295,-561.833813272548
8,533.125335168845,144.149390155679,-374.107075109911,266.67510691372,-156.536733525706
7,737.483392687322,771.519379808072,-867.205499974054,60.370537553785,-822.909220009765
6,351.530865392994,20.73209570523,393.126956640557,96.0261497178447,-671.917984612033
7,-619.279253256969,398.284260351668,-186.050703865841,-240.733768756678,492.131988245398
7,-181.245333208547,659.8169080388,279.090662903494,-362.064280323043,135.076306279069
5,316.18773877258,325.119336826622,152.613614175143,-691.19367533381,-116.947378941282
0,1660.44090856177,-117.344386266203,972.578510054987,-530.884394482875,805.0199463512
7,-564.570002751944,123.217411929868,386.468059623248,-167.079481239859,215.538210805821
7,-474.573375686068,748.077234453239,-385.045444460979,-251.053000598325,127.254408124723
1,-910.149120115146,-337.540539322312,-42.2985071214454,213.241770747671,558.517407197396
7,-207.504843186932,1039.74931508711,-192.688905487251,-449.04909900527,375.565426591537
3,308.215139934656,-917.444155018216,-540.760608784625,-359.928015219727,-182.523725841938
9,-452.763688825312,20.0696129586435,447.358464106015,-304.602579396764,216.659153793046
7,-109.875234700778,933.430860532975,158.702623806866,-341.309219630237,589.539875896655
3,-353.606674638564,-467.466506283835,-1027.68731963922,116.465681876236,10.6174933125786
2,19.0940144973638,129.214723017147,120.884499876686,451.949245464968,-733.490530047906
9,-376.79009347187,626.277478168408,307.538806595374,-503.251257578726,-154.131461857462
8,-133.316096478425,-411.848264740314,588.78893305166,-572.214609087321,-450.270694634354
4,-405.82672041533,624.350016900573,-253.687182769888,158.53312587237,-46.4240288219332
0,1057.08664891891,-34.1301231485038,-404.737132739814,224.658575997434,744.455508862774
1,-809.667742951671,-89.0369624678541,-170.612487390205,203.187357541085,456.897746802199
6,348.362273953062,-451.823151966758,627.515306193673,100.878568837061,103.352211512577
0,645.783807704807,79.3384130018608,697.173441562515,-696.274769721534,-3.69051606253752
5,-362.183778422983,25.0858523816318,647.023461162403,50.397936236916,268.947510802901
0,890.651840282391,249.660394487252,-360.749489079042,312.511851484354,421.962018605467
9,-699.61282605753,-202.362296153671,-1.143918107081,-161.37091441591,306.227083877569
9,-882.403353464905,-292.403600141226,185.189765800493,-337.81015189024,220.058364709529
1,-923.22614960337,-254.469453156379,-40.1239698841373,88.4014541082038,523.074999209105
0,1310.07388341887,-610.552650205928,-272.190049583679,-179.853831118343,669.700872437066
1,-1005.91875303146,-479.105079640884,135.134993647921,74.6897163027814,333.97679817127
0,566.553274799221,20.2927050129435,93.1692029328571,-335.523570965367,152.831088127189
9,92.900780193827,713.333789192257,-177.504831783945,481.275971883225,-83.0577275624857
7,-104.875474617329,237.137337214861,297.981815111663,267.740091979747,-482.614280585274
7,65.3821935224125,576.573869571995,580.928462793442,-598.895555640349,-178.777243305409
1,-924.147926829246,-424.780193636588,39.1892565072371,320.361508446354,596.950751446988
1,-827.682970771536,-234.221866545325,-112.418979690047,-73.9546131395467,262.643372243227
2,-537.126663642389,-268.466678535878,-27.7818537829223,599.311192787865,126.900105467738
0,445.474746711853,-502.938249826527,532.229170457243,-249.404624789581,512.586010589954
5,198.865261933225,-386.413753842847,228.476731803581,-408.450402268072,232.171800673424
3,-10.2175141399781,-616.728151695683,7.13808976738025,-795.05264601103,-363.200018200663
0,465.882371203951,106.787507954035,1175.36434783647,-321.831240319354,347.323244328866
2,-427.244885918113,-935.057147038768,-374.254799181864,377.804636788872,-244.663840896666
8,-10.7691818766708,-365.980169429519,-291.327179707966,-629.96331493011,-956.573710264977
3,526.838059231238,-237.775986224183,-168.037879478475,566.598311009009,-256.985501022392
6,-214.521808904188,208.831579635124,-169.894635245179,608.499132960972,249.551450515293
6,-185.576076974763,-94.5587266597667,655.736860755746,604.019252636043,-143.28200364938
4,-417.659992927764,498.874327358395,451.722005898076,90.7279661605194,-165.836599562599
3,237.787900650064,-57.3645491346731,-622.696825357082,-376.436070080573,-1183.48678191504
6,218.244479946389,217.241037399301,147.136659206251,967.615793142971,-377.691895591725
5,570.835334747253,-487.912589283579,158.712219011993,-599.437414885759,-449.507125380738
4,692.850039223452,429.836231540793,-498.291019634961,596.480607972208,292.393750101544
2,326.319084172994,262.183847510688,1023.48273692555,234.278073027228,250.447754447549
9,703.578404599166,1111.73579909573,-622.531794756667,12.3039360219968,-663.56013938806
8,321.592107360214,-321.245376525623,422.629560164086,-260.490511650137,-411.125733593786
8,-269.429921972173,-395.385925455151,625.390458829549,-299.264943116476,306.021717006146
5,735.64840109359,-722.759992616717,-638.401253044754,-178.096250053184,-5.2523718197432
2,205.843966567192,-24.6177231604192,1024.93851241329,615.174320203471,-580.932833089118
7,-242.392120661955,895.680865890092,-626.163136606489,-20.9689913871989,155.035620870705
1,-781.583713913413,-617.527528934809,443.141065366545,-16.914663063885,-171.528477939314
9,-181.893104570649,584.197220097145,315.973808048514,-465.174714633971,18.8919913927634
8,-153.834708282863,251.628856511568,272.785982120088,-236.002426123854,-48.4850933355136
2,749.666478590177,-403.099696741193,733.369929465999,667.342317903351,-309.553416290696
6,366.760835467865,-56.7543651859699,763.850398692736,328.897237162185,-345.476920731864
1,-560.487476567864,-754.875942467195,526.073842460203,-81.3081048137519,-214.135544852186
8,599.136314730099,-114.41193750833,-4.53996175631494,-715.196646058744,-1107.92849797289
0,361.593220074975,265.523434851147,201.947547008794,356.91778205779,1072.12856233136
8,31.3694193647654,-159.725807023009,563.222318020585,-620.988643769867,-413.302434076936
8,-472.550575778708,-318.086999967159,374.326123509596,-445.541658064507,-69.4956339798438
0,1223.07800213141,-324.572355271684,354.195776470093,-192.169305414624,1170.43339092303
6,470.681318493076,-8.15328261241674,943.715918056451,566.893025465347,-579.596392461059
2,136.861716200903,-371.210261229203,-45.2743856850025,581.626231756439,-441.593265003954
4,-437.850007529532,110.582529890433,336.586720879563,513.40578243364,175.224899199926
9,-270.633949283698,-55.078138673949,-1100.32653767662,33.0197459310254,93.7690055513776
6,232.104434059315,272.984640406883,121.359613064186,753.988907016393,-535.57002516612
5,-51.5035584052253,814.355156829766,-5.06153930057192,-225.826354830805,347.773422259436
3,939.194950577313,-878.250369896509,-749.651939013211,-195.466931755504,-127.426405070119
5,-456.39347493967,54.8521575622387,526.294679487701,292.960833612435,246.224492682142
8,-214.293910632802,-103.718956756517,-358.789949904894,-271.794026685383,-441.48072315408
4,-191.506359392708,356.69893879307,416.109271114016,469.487494395,200.720895798513
9,258.921668066392,93.5389982133196,-99.9848968987622,643.648415782469,321.250468946948
0,934.642668681146,-278.711759978017,331.686454437314,-183.158640315231,594.579063701879
1,-979.761180664813,-632.532539839149,95.9567204661548,91.4434477209977,225.661359631323
1,-858.948523888376,-277.323041384373,-42.0018879951428,-95.4036534000296,195.72787919821
1,-944.817434987876,-432.325956224239,60.7423419251569,231.031446383451,525.287144996421
3,-320.418366300544,-232.029765271143,-563.984585267101,-355.316027507355,-92.2912491349286
3,-246.147647311591,-13.5784589660124,-726.664692662797,-393.169002545286,-170.937019989763
3,146.56262928593,-667.704123046557,-475.794931663287,370.455673747397,509.396520637784
7,-64.2812573630193,880.321321701343,-128.208175335462,-167.067049616456,-703.880974643419
7,-668.58978500113,596.963552600476,-224.512158214326,-414.499293049017,17.5990265303063
4,-120.402857599644,936.139095904372,234.119350095469,130.868073459606,-57.0944404431071
1,-900.056449116392,-723.143466897665,213.444223888701,161.174853118648,219.868767223341
0,919.702883683629,-164.808166404407,232.425740475616,-931.519962126051,174.845590159508
4,581.634961466541,1123.57319866697,226.859268262697,176.337180765125,188.965744373568
8,591.048694941448,72.667485192641,-441.012722768797,-143.989219733696,-700.604249344864
5,-357.484265802697,-179.601282290836,597.047980453628,-1.20433920790984,52.7506220162172
9,-92.9764562025529,590.767159238043,-797.461123401771,420.562262057996,-445.905637053851
1,-917.822424084129,-669.074964515217,264.125669125156,68.8449692424378,-89.0861014645382
2,754.662192017334,-361.554118662904,485.413383918918,132.95709894413,38.5896828486034
3,-44.6900125793351,-148.771263445738,-583.688673582272,-749.002817139014,-920.008356267542
5,-576.363946770956,58.6331424335068,119.706775253535,-172.007493024754,483.501859653366
0,1504.99748751211,-448.582268615395,-337.302247712118,302.961503996776,794.010297026187
1,-872.146287084179,-217.98993757155,-69.2640510867096,33.8867537674511,349.679029551268
6,728.46371358528,-71.7390104670197,-41.3754575030418,397.627227385954,-45.169992448727
6,331.542326493882,-28.9630422028608,983.444533069946,457.721367157481,-487.279620147214
7,-463.9701114475,81.6444026897914,288.891410876084,-194.658392317496,78.5008539471265
1,-835.907315176012,-728.775307898163,189.567990782962,-63.8575937873207,296.076524990029
9,-2.57335098746336,617.210366764066,-551.24228269378,-118.737456832893,-301.409201871877
7,-643.230003330912,127.716712755759,-204.153712084597,-284.18345378164,-373.020547723391
6,213.631739510466,369.347529336229,-64.4581773411192,1025.89531677117,-47.7261526638278
5,-277.111818389288,-213.015930159403,564.367631127123,-55.8947150420716,503.671257670023
2,352.598372380353,200.6858532907,377.39139261642,-156.496383421166,-117.092114834848
0,1170.77529008308,-192.152057353868,-198.091029192828,-5.87868796406915,784.459273313976
8,127.34006301283,-695.252116006328,-99.7619652517853,-372.004699370513,-480.211115892622
6,414.38582272544,-344.218792925445,401.834893546239,46.5300586795846,-595.269647500214
8,-46.1667462888165,-63.4466136238708,544.43365274465,-559.999893724785,-311.247623746516
6,-381.009735826889,77.2531227781839,573.505243638048,142.379519938103,-804.720985151386
3,826.589246527736,-826.259342036173,503.573232946426,-356.337442034118,36.1362239861718
0,1496.76983350404,-298.456140968996,532.311959476375,-519.976800300401,377.534314278292
3,-85.120523597001,-666.699984954986,969.303964465812,-244.76810501605,-502.517552430248
2,-110.525000661725,61.5029029473594,696.117462973494,118.745847122199,-27.6437977761217
7,280.172457516534,454.162716577309,-623.317918995441,228.54864479373,981.902131604246
5,-102.493535470308,110.91193372251,653.890273448682,-252.727867442966,658.446257729323
3,123.392764043219,-517.67589521668,210.322171918355,-107.611744152685,280.505462099518
3,-103.303513472437,-731.385738521906,-514.635120075581,118.54341300101,184.15856718435
9,-23.3350630589114,827.159856425964,259.894865848683,-512.332902829217,-528.614705509793
8,-219.750244714225,167.208993733981,-428.24545666538,-278.322167006318,-312.256932424825
1,-491.616152263011,-450.687170093341,501.389511278127,182.305201947021,-250.110734196334
1,-770.513640463564,-159.265579000864,-130.430433713867,186.2285351735,516.904174172563
3,259.40002379534,-618.805503621446,-637.570829781128,-235.4395849283,260.643603368402
7,158.655756598524,802.221335942369,-542.241449108655,88.4750417328095,297.566550879697
8,-120.280885694923,-281.988248045457,311.711712733676,-890.999927728436,-591.939396068676
4,297.232523886759,791.74717119326,-350.118742895502,570.532345045058,-484.436235789047
0,1559.19428147022,-348.38698132672,141.156563887829,-419.76499434636,516.718988926031
6,584.717784439372,-9.68537650641574,438.555712729803,677.162281444983,-173.289537340533
2,-313.261864068671,207.358744529799,23.5510181532102,519.940212810233,390.814353743481
8,-654.045810993735,-132.086145972289,-199.873514986676,-498.995448473431,-105.754459917135
2,300.825536920503,-140.287193818634,852.382376629048,164.131420500343,670.391088032363
1,-920.905643305239,-391.083634568028,85.2182463933431,297.658730751361,602.987037502521
6,1416.65918633012,-431.657829503083,157.884816039188,265.150251499016,-388.227978591352
6,1087.07077285419,135.116913250263,515.431205498084,817.64294380298,-612.845346529269
7,-67.6299486148804,546.386493048287,502.176726873245,-40.6256742236218,681.150875165108
4,-104.144283468281,488.998314613812,-414.01546787437,119.025582515336,-5.38175763328857
5,-54.8701551068578,439.638103057949,-314.933834183143,-207.129500411688,495.719738252555
5,-478.671057896567,355.695216830012,386.584033105953,32.3109555895567,499.94183362472
7,-392.734496862924,213.671506014311,470.527677703171,159.204684089842,133.150087201101
6,-326.991033353972,-264.583804982032,466.43831245865,517.607750894895,-245.543370390678
